11/5/2009	7:10:50 PM	47.61748	-122.32168
11/5/2009	7:10:55 PM	47.61752	-122.32167
11/5/2009	7:11:00 PM	47.61752	-122.32167
11/5/2009	7:11:05 PM	47.61750	-122.32163
11/5/2009	7:11:10 PM	47.61752	-122.32163
11/5/2009	7:11:15 PM	47.61753	-122.32162
11/5/2009	7:11:22 PM	47.61760	-122.32158
11/5/2009	7:11:42 PM	47.61770	-122.32128
11/5/2009	7:11:47 PM	47.61753	-122.32158
11/5/2009	7:11:52 PM	47.61747	-122.32168
11/5/2009	7:11:57 PM	47.61748	-122.32173
11/5/2009	7:12:02 PM	47.61752	-122.32173
11/5/2009	7:12:07 PM	47.61750	-122.32177
11/5/2009	7:12:12 PM	47.61747	-122.32177
11/5/2009	7:12:17 PM	47.61745	-122.32173
11/5/2009	7:12:22 PM	47.61742	-122.32170
11/5/2009	7:12:27 PM	47.61745	-122.32167
11/5/2009	7:12:34 PM	47.61742	-122.32173
11/5/2009	7:12:39 PM	47.61743	-122.32173
11/5/2009	7:12:44 PM	47.61745	-122.32175
11/5/2009	7:12:49 PM	47.61743	-122.32175
11/5/2009	7:12:54 PM	47.61743	-122.32173
11/5/2009	7:12:59 PM	47.61747	-122.32168
11/5/2009	7:13:04 PM	47.61742	-122.32170
11/5/2009	7:13:09 PM	47.61742	-122.32167
11/5/2009	7:13:14 PM	47.61745	-122.32167
11/5/2009	7:13:19 PM	47.61747	-122.32167
11/5/2009	7:13:24 PM	47.61747	-122.32165
11/5/2009	7:13:29 PM	47.61745	-122.32167
11/5/2009	7:13:34 PM	47.61743	-122.32168
11/5/2009	7:13:39 PM	47.61745	-122.32172
11/5/2009	7:13:44 PM	47.61750	-122.32173
11/5/2009	7:13:49 PM	47.61765	-122.32170
11/5/2009	7:13:54 PM	47.61763	-122.32163
11/5/2009	7:13:59 PM	47.61755	-122.32165
11/5/2009	7:14:04 PM	47.61757	-122.32165
11/5/2009	7:14:11 PM	47.61747	-122.32167
11/5/2009	7:14:16 PM	47.61752	-122.32162
11/5/2009	7:14:21 PM	47.61752	-122.32167
11/5/2009	7:14:26 PM	47.61747	-122.32185
11/5/2009	7:14:31 PM	47.61745	-122.32178
11/5/2009	7:14:36 PM	47.61747	-122.32165
11/5/2009	7:14:41 PM	47.61747	-122.32143
11/5/2009	7:14:46 PM	47.61752	-122.32132
11/5/2009	7:14:51 PM	47.61755	-122.32120
11/5/2009	7:14:57 PM	47.61765	-122.32105
11/5/2009	7:15:02 PM	47.61770	-122.32088
11/5/2009	7:15:07 PM	47.61763	-122.32092
11/5/2009	7:15:13 PM	47.61763	-122.32113
11/5/2009	7:15:18 PM	47.61757	-122.32123
11/5/2009	7:15:26 PM	47.61742	-122.32162
11/5/2009	7:15:31 PM	47.61740	-122.32170
11/5/2009	7:15:36 PM	47.61740	-122.32175
11/5/2009	7:15:41 PM	47.61740	-122.32180
11/5/2009	7:15:46 PM	47.61745	-122.32177
11/5/2009	7:15:51 PM	47.61747	-122.32173
11/5/2009	7:15:56 PM	47.61748	-122.32172
11/5/2009	7:16:01 PM	47.61748	-122.32172
11/5/2009	7:16:06 PM	47.61748	-122.32170
11/5/2009	7:16:11 PM	47.61743	-122.32180
11/5/2009	7:16:16 PM	47.61742	-122.32178
11/5/2009	7:16:21 PM	47.61752	-122.32170
11/5/2009	7:16:26 PM	47.61755	-122.32165
11/5/2009	7:16:31 PM	47.61755	-122.32167
11/5/2009	7:16:36 PM	47.61757	-122.32173
11/5/2009	7:16:41 PM	47.61760	-122.32182
11/5/2009	7:16:46 PM	47.61760	-122.32180
11/5/2009	7:16:51 PM	47.61762	-122.32180
11/5/2009	7:16:56 PM	47.61757	-122.32188
11/5/2009	7:17:01 PM	47.61752	-122.32195
11/5/2009	7:17:06 PM	47.61753	-122.32192
11/5/2009	7:17:11 PM	47.61757	-122.32175
11/5/2009	7:17:16 PM	47.61753	-122.32177
11/5/2009	7:17:21 PM	47.61752	-122.32188
11/5/2009	7:17:26 PM	47.61752	-122.32192
11/5/2009	7:17:33 PM	47.61757	-122.32183
11/5/2009	7:17:38 PM	47.61765	-122.32182
11/5/2009	7:17:43 PM	47.61758	-122.32187
11/5/2009	7:17:48 PM	47.61757	-122.32183
11/5/2009	7:17:53 PM	47.61757	-122.32182
11/5/2009	7:17:58 PM	47.61753	-122.32182
11/5/2009	7:18:03 PM	47.61752	-122.32178
11/5/2009	7:18:08 PM	47.61758	-122.32173
11/5/2009	7:19:02 PM	47.61743	-122.32133
11/5/2009	7:19:07 PM	47.61760	-122.32143
11/5/2009	7:19:12 PM	47.61773	-122.32130
11/5/2009	7:19:29 PM	47.61743	-122.32140
11/5/2009	7:20:03 PM	47.61725	-122.32172
11/5/2009	7:20:08 PM	47.61715	-122.32175
11/5/2009	7:20:22 PM	47.61743	-122.32163
11/5/2009	7:20:27 PM	47.61742	-122.32175
11/5/2009	7:20:32 PM	47.61742	-122.32182
11/5/2009	7:20:37 PM	47.61742	-122.32172
11/5/2009	7:20:42 PM	47.61745	-122.32167
11/5/2009	7:20:47 PM	47.61752	-122.32163
11/5/2009	7:20:52 PM	47.61753	-122.32167
11/5/2009	7:20:57 PM	47.61753	-122.32167
11/5/2009	7:21:02 PM	47.61750	-122.32158
11/5/2009	7:21:07 PM	47.61753	-122.32152
11/5/2009	7:21:12 PM	47.61750	-122.32162
11/5/2009	7:21:17 PM	47.61752	-122.32167
11/5/2009	7:21:22 PM	47.61755	-122.32163
11/5/2009	7:21:27 PM	47.61752	-122.32172
11/5/2009	7:21:32 PM	47.61743	-122.32170
11/5/2009	7:21:37 PM	47.61740	-122.32165
11/5/2009	7:21:43 PM	47.61747	-122.32168
11/5/2009	7:21:48 PM	47.61740	-122.32182
11/5/2009	7:21:53 PM	47.61750	-122.32180
11/5/2009	7:21:58 PM	47.61750	-122.32178
11/5/2009	7:22:03 PM	47.61750	-122.32188
11/5/2009	7:22:08 PM	47.61745	-122.32193
11/5/2009	7:22:13 PM	47.61742	-122.32197
11/5/2009	7:22:18 PM	47.61735	-122.32203
11/5/2009	7:22:24 PM	47.61727	-122.32203
11/5/2009	7:22:29 PM	47.61733	-122.32200
11/5/2009	7:22:34 PM	47.61733	-122.32198
11/5/2009	7:22:39 PM	47.61733	-122.32195
11/5/2009	7:22:44 PM	47.61737	-122.32197
11/5/2009	7:22:49 PM	47.61737	-122.32195
11/5/2009	7:22:54 PM	47.61737	-122.32197
11/5/2009	7:22:59 PM	47.61740	-122.32200
11/5/2009	7:23:04 PM	47.61742	-122.32202
11/5/2009	7:23:09 PM	47.61747	-122.32195
11/5/2009	7:23:14 PM	47.61747	-122.32183
11/5/2009	7:23:19 PM	47.61740	-122.32182
11/5/2009	7:23:24 PM	47.61737	-122.32175
11/5/2009	7:23:29 PM	47.61740	-122.32175
11/5/2009	7:23:34 PM	47.61747	-122.32167
11/5/2009	7:23:39 PM	47.61743	-122.32173
11/5/2009	7:23:44 PM	47.61747	-122.32175
11/5/2009	7:23:49 PM	47.61752	-122.32168
11/5/2009	7:23:54 PM	47.61748	-122.32173
11/5/2009	7:23:59 PM	47.61747	-122.32173
11/5/2009	7:24:04 PM	47.61742	-122.32173
11/5/2009	7:24:09 PM	47.61742	-122.32170
11/5/2009	7:24:14 PM	47.61745	-122.32165
11/5/2009	7:24:19 PM	47.61742	-122.32167
11/5/2009	7:24:24 PM	47.61743	-122.32165
11/5/2009	7:24:29 PM	47.61750	-122.32167
11/5/2009	7:24:34 PM	47.61755	-122.32167
